Time(s),CH1V,CH2V
-7.460000e-03,5.199467e+00,4.989867e+00
-7.440000e-03,5.186400e+00,4.961600e+00
-7.420000e-03,5.190667e+00,4.994667e+00
-7.400000e-03,5.190667e+00,4.970933e+00
-7.380000e-03,5.190667e+00,4.994667e+00
-7.360000e-03,5.208267e+00,4.994667e+00
-7.340000e-03,5.147467e+00,5.018133e+00
-7.320000e-03,5.199467e+00,5.004000e+00
-7.300000e-03,5.208267e+00,5.022933e+00
-7.280000e-03,5.208267e+00,5.013600e+00
-7.260000e-03,5.208267e+00,4.994667e+00
-7.240000e-03,5.186400e+00,5.018133e+00
-7.220000e-03,5.203733e+00,5.056000e+00
-7.200000e-03,5.190667e+00,5.051200e+00
-7.180000e-03,5.195200e+00,5.051200e+00
-7.160000e-03,5.186400e+00,5.027733e+00
-7.140000e-03,5.195200e+00,5.046400e+00
-7.120000e-03,5.208267e+00,5.046400e+00
-7.100000e-03,5.199467e+00,5.041867e+00
-7.080000e-03,5.190667e+00,5.041867e+00
-7.060000e-03,5.190667e+00,5.065333e+00
-7.040000e-03,5.190667e+00,5.056000e+00
-7.020000e-03,5.199467e+00,5.060534e+00
-7.000000e-03,5.216800e+00,5.074934e+00
-6.980000e-03,5.190667e+00,5.084267e+00
-6.960000e-03,5.199467e+00,5.065333e+00
-6.940000e-03,5.199467e+00,5.065333e+00
-6.920000e-03,5.212533e+00,5.046400e+00
-6.900000e-03,5.195200e+00,5.084267e+00
-6.880000e-03,5.156000e+00,5.051200e+00
-6.860000e-03,5.221067e+00,5.089067e+00
-6.840000e-03,5.169067e+00,5.084267e+00
-6.820000e-03,5.190667e+00,5.070133e+00
-6.800000e-03,5.212533e+00,5.070133e+00
-6.780000e-03,5.199467e+00,5.089067e+00
-6.760000e-03,5.190667e+00,5.084267e+00
-6.740000e-03,2.461333e-01,4.862667e+00
-6.720000e-03,2.720000e-01,4.626667e+00
-6.700000e-03,2.546667e-01,4.386133e+00
-6.680000e-03,2.677333e-01,4.206933e+00
-6.660000e-03,2.461333e-01,3.994667e+00
-6.640000e-03,2.762667e-01,3.801333e+00
-6.620000e-03,2.677333e-01,3.650400e+00
-6.600000e-03,2.634667e-01,3.504267e+00
-6.580000e-03,2.504000e-01,3.339200e+00
-6.560000e-03,2.461333e-01,3.211733e+00
-6.540000e-03,2.762667e-01,3.060800e+00
-6.520000e-03,2.461333e-01,2.957067e+00
-6.500000e-03,2.677333e-01,2.825067e+00
-6.480000e-03,2.461333e-01,2.702400e+00
-6.460000e-03,2.546667e-01,2.612800e+00
-6.440000e-03,2.634667e-01,2.504267e+00
-6.420000e-03,2.720000e-01,2.419200e+00
-6.400000e-03,2.504000e-01,2.306133e+00
-6.380000e-03,2.589333e-01,2.225867e+00
-6.360000e-03,2.504000e-01,2.141067e+00
-6.340000e-03,2.634667e-01,2.074933e+00
-6.320000e-03,2.546667e-01,1.990133e+00
-6.300000e-03,2.114667e-01,1.909867e+00
-6.280000e-03,2.634667e-01,1.853333e+00
-6.260000e-03,2.634667e-01,1.782667e+00
-6.240000e-03,2.373333e-01,1.725867e+00
-6.220000e-03,2.546667e-01,1.664533e+00
-6.200000e-03,2.504000e-01,1.608000e+00
-6.180000e-03,2.546667e-01,1.570400e+00
-6.160000e-03,2.461333e-01,1.504267e+00
-6.140000e-03,2.461333e-01,1.452533e+00
-6.120000e-03,2.504000e-01,1.419467e+00
-6.100000e-03,2.461333e-01,1.377067e+00
-6.080000e-03,2.416000e-01,1.339200e+00
-6.060000e-03,2.416000e-01,1.273067e+00
-6.040000e-03,2.546667e-01,1.235467e+00
-6.020000e-03,2.504000e-01,1.211733e+00
-6.000000e-03,2.416000e-01,1.169333e+00
-5.980000e-03,2.504000e-01,1.150667e+00
-5.960000e-03,2.546667e-01,1.117600e+00
-5.940000e-03,2.546667e-01,1.079733e+00
-5.920000e-03,2.634667e-01,1.042133e+00
-5.900000e-03,2.416000e-01,9.949334e-01
-5.880000e-03,2.416000e-01,1.009067e+00
-5.860000e-03,2.504000e-01,9.712000e-01
-5.840000e-03,2.504000e-01,9.618667e-01
-5.820000e-03,2.677333e-01,9.242667e-01
-5.800000e-03,2.546667e-01,9.005333e-01
-5.780000e-03,2.589333e-01,8.912000e-01
-5.760000e-03,2.416000e-01,8.533334e-01
-5.740000e-03,2.546667e-01,8.202667e-01
